lat,lon,time,analysed_sst
41.875,355.375,1239796800,
41.875,355.625,1239796800,
41.875,355.875,1239796800,
41.875,356.125,1239796800,
41.875,356.375,1239796800,
41.875,356.625,1239796800,
41.875,356.875,1239796800,
41.875,357.125,1239796800,
41.875,357.375,1239796800,
41.875,357.625,1239796800,
41.875,357.875,1239796800,
41.875,358.125,1239796800,
41.875,358.375,1239796800,
41.875,358.625,1239796800,
41.875,358.875,1239796800,
41.875,359.125,1239796800,
41.875,359.375,1239796800,
41.875,359.625,1239796800,
41.875,359.875,1239796800,
42.125,344.875,1239796800,287.21
42.125,345.125,1239796800,287.18
42.125,345.375,1239796800,287.22
42.125,345.625,1239796800,287.33
42.125,345.875,1239796800,287.46
42.125,346.125,1239796800,287.56
42.125,346.375,1239796800,287.63
42.125,346.625,1239796800,287.63998
42.125,346.875,1239796800,287.63
42.125,347.125,1239796800,287.53
42.125,347.375,1239796800,287.38998
42.125,347.625,1239796800,287.28998
42.125,347.875,1239796800,287.3
42.125,348.125,1239796800,287.41998
42.125,348.375,1239796800,287.52
42.125,348.625,1239796800,287.61
42.125,348.875,1239796800,287.69998
42.125,349.125,1239796800,287.71
42.125,349.375,1239796800,287.69
42.125,349.625,1239796800,287.69998
42.125,349.875,1239796800,287.68
42.125,350.125,1239796800,287.66
42.125,350.375,1239796800,287.71
42.125,350.625,1239796800,287.75
42.125,350.875,1239796800,287.71
42.125,351.125,1239796800,287.6
42.125,351.375,1239796800,287.55
42.125,351.625,1239796800,
42.125,351.875,1239796800,
42.125,352.125,1239796800,
42.125,352.375,1239796800,
42.125,352.625,1239796800,
42.125,352.875,1239796800,
42.125,353.125,1239796800,
42.125,353.375,1239796800,
42.125,353.625,1239796800,
42.125,353.875,1239796800,
42.125,354.125,1239796800,
42.125,354.375,1239796800,
42.125,354.625,1239796800,
42.125,354.875,1239796800,
42.125,355.125,1239796800,
42.125,355.375,1239796800,
42.125,355.625,1239796800,
42.125,355.875,1239796800,
42.125,356.125,1239796800,
42.125,356.375,1239796800,
42.125,356.625,1239796800,
42.125,356.875,1239796800,
42.125,357.125,1239796800,
42.125,357.375,1239796800,
42.125,357.625,1239796800,
42.125,357.875,1239796800,
42.125,358.125,1239796800,
42.125,358.375,1239796800,
42.125,358.625,1239796800,
42.125,358.875,1239796800,
42.125,359.125,1239796800,
42.125,359.375,1239796800,
42.125,359.625,1239796800,
42.125,359.875,1239796800,
42.375,344.875,1239796800,287.09
42.375,345.125,1239796800,287.07
42.375,345.375,1239796800,287.06
42.375,345.625,1239796800,287.1
42.375,345.875,1239796800,287.19998
42.375,346.125,1239796800,287.3
42.375,346.375,1239796800,287.41
42.375,346.625,1239796800,287.44998
42.375,346.875,1239796800,287.44
42.375,347.125,1239796800,287.43
42.375,347.375,1239796800,287.36
42.375,347.625,1239796800,287.25
42.375,347.875,1239796800,287.22
42.375,348.125,1239796800,287.32
42.375,348.375,1239796800,287.44
42.375,348.625,1239796800,287.50998
42.375,348.875,1239796800,287.61
42.375,349.125,1239796800,287.63998
42.375,349.375,1239796800,287.62
42.375,349.625,1239796800,287.62
42.375,349.875,1239796800,287.6
42.375,350.125,1239796800,287.57
42.375,350.375,1239796800,287.55
42.375,350.625,1239796800,287.56
42.375,350.875,1239796800,287.59
42.375,351.125,1239796800,287.69
42.375,351.375,1239796800,287.66998
42.375,351.625,1239796800,
42.375,351.875,1239796800,
42.375,352.125,1239796800,
42.375,352.375,1239796800,
42.375,352.625,1239796800,
42.375,352.875,1239796800,
42.375,353.125,1239796800,
42.375,353.375,1239796800,
42.375,353.625,1239796800,
42.375,353.875,1239796800,
42.375,354.125,1239796800,
42.375,354.375,1239796800,
42.375,354.625,1239796800,
42.375,354.875,1239796800,
42.375,355.125,1239796800,
42.375,355.375,1239796800,
42.375,355.625,1239796800,
42.375,355.875,1239796800,
42.375,356.125,1239796800,
42.375,356.375,1239796800,
42.375,356.625,1239796800,
42.375,356.875,1239796800,
42.375,357.125,1239796800,
42.375,357.375,1239796800,
42.375,357.625,1239796800,
42.375,357.875,1239796800,
42.375,358.125,1239796800,
42.375,358.375,1239796800,
42.375,358.625,1239796800,
42.375,358.875,1239796800,
42.375,359.125,1239796800,
42.375,359.375,1239796800,
42.375,359.625,1239796800,
42.375,359.875,1239796800,
42.625,344.875,1239796800,287.03
42.625,345.125,1239796800,287.03998
42.625,345.375,1239796800,287.06
42.625,345.625,1239796800,287.08
42.625,345.875,1239796800,287.09
42.625,346.125,1239796800,287.11
42.625,346.375,1239796800,287.15
42.625,346.625,1239796800,287.19
42.625,346.875,1239796800,287.19
42.625,347.125,1239796800,287.13
42.625,347.375,1239796800,287.03998
42.625,347.625,1239796800,286.97
42.625,347.875,1239796800,286.97
42.625,348.125,1239796800,287.07
42.625,348.375,1239796800,287.19
42.625,348.625,1239796800,287.22998
42.625,348.875,1239796800,287.27
42.625,349.125,1239796800,287.31
42.625,349.375,1239796800,287.33
42.625,349.625,1239796800,287.38
42.625,349.875,1239796800,287.43
42.625,350.125,1239796800,287.47
42.625,350.375,1239796800,287.41998
42.625,350.625,1239796800,287.38998
42.625,350.875,1239796800,287.44
42.625,351.125,1239796800,287.44
42.625,351.375,1239796800,
42.625,351.625,1239796800,
42.625,351.875,1239796800,
42.625,352.125,1239796800,
42.625,352.375,1239796800,
42.625,352.625,1239796800,
42.625,352.875,1239796800,
42.625,353.125,1239796800,
42.625,353.375,1239796800,
42.625,353.625,1239796800,
42.625,353.875,1239796800,
42.625,354.125,1239796800,
42.625,354.375,1239796800,
42.625,354.625,1239796800,
42.625,354.875,1239796800,
42.625,355.125,1239796800,
42.625,355.375,1239796800,
42.625,355.625,1239796800,
42.625,355.875,1239796800,
42.625,356.125,1239796800,
42.625,356.375,1239796800,
42.625,356.625,1239796800,
42.625,356.875,1239796800,
42.625,357.125,1239796800,
42.625,357.375,1239796800,
42.625,357.625,1239796800,
42.625,357.875,1239796800,
42.625,358.125,1239796800,
42.625,358.375,1239796800,
42.625,358.625,1239796800,
42.625,358.875,1239796800,
42.625,359.125,1239796800,
42.625,359.375,1239796800,
42.625,359.625,1239796800,
42.625,359.875,1239796800,
42.875,344.875,1239796800,287.00998
42.875,345.125,1239796800,287.03998
42.875,345.375,1239796800,287.06
42.875,345.625,1239796800,287.05
42.875,345.875,1239796800,287.03998
42.875,346.125,1239796800,287.03
42.875,346.375,1239796800,286.97
42.875,346.625,1239796800,286.94
42.875,346.875,1239796800,286.9
42.875,347.125,1239796800,286.8
42.875,347.375,1239796800,286.75
42.875,347.625,1239796800,286.75998
42.875,347.875,1239796800,286.81
42.875,348.125,1239796800,286.88998
42.875,348.375,1239796800,286.94998
42.875,348.625,1239796800,286.94998
42.875,348.875,1239796800,286.97
42.875,349.125,1239796800,287.0
42.875,349.375,1239796800,287.03998
42.875,349.625,1239796800,287.1
42.875,349.875,1239796800,287.19998
42.875,350.125,1239796800,287.33
42.875,350.375,1239796800,287.3
42.875,350.625,1239796800,287.15
42.875,350.875,1239796800,287.19
42.875,351.125,1239796800,287.22
42.875,351.375,1239796800,
42.875,351.625,1239796800,
42.875,351.875,1239796800,
42.875,352.125,1239796800,
42.875,352.375,1239796800,
42.875,352.625,1239796800,
42.875,352.875,1239796800,
42.875,353.125,1239796800,
42.875,353.375,1239796800,
42.875,353.625,1239796800,
42.875,353.875,1239796800,
42.875,354.125,1239796800,
42.875,354.375,1239796800,
42.875,354.625,1239796800,
42.875,354.875,1239796800,
42.875,355.125,1239796800,
42.875,355.375,1239796800,
42.875,355.625,1239796800,
42.875,355.875,1239796800,
42.875,356.125,1239796800,
42.875,356.375,1239796800,
42.875,356.625,1239796800,
42.875,356.875,1239796800,
42.875,357.125,1239796800,
42.875,357.375,1239796800,
42.875,357.625,1239796800,
42.875,357.875,1239796800,
42.875,358.125,1239796800,
42.875,358.375,1239796800,
42.875,358.625,1239796800,
42.875,358.875,1239796800,
42.875,359.125,1239796800,
42.875,359.375,1239796800,
42.875,359.625,1239796800,
42.875,359.875,1239796800,
43.125,344.875,1239796800,287.03
43.125,345.125,1239796800,287.02
43.125,345.375,1239796800,287.00998
43.125,345.625,1239796800,287.02
43.125,345.875,1239796800,287.03
43.125,346.125,1239796800,287.00998
43.125,346.375,1239796800,286.91
43.125,346.625,1239796800,286.81
43.125,346.875,1239796800,286.75998
43.125,347.125,1239796800,286.71
43.125,347.375,1239796800,286.66998
43.125,347.625,1239796800,286.66
43.125,347.875,1239796800,286.69998
43.125,348.125,1239796800,286.75
43.125,348.375,1239796800,286.78998
43.125,348.625,1239796800,286.83
43.125,348.875,1239796800,286.88
43.125,349.125,1239796800,286.91
43.125,349.375,1239796800,286.94998
43.125,349.625,1239796800,287.00998
43.125,349.875,1239796800,287.1
43.125,350.125,1239796800,287.21
43.125,350.375,1239796800,287.21
43.125,350.625,1239796800,286.97
43.125,350.875,1239796800,286.75
43.125,351.125,1239796800,286.66998
43.125,351.375,1239796800,
43.125,351.625,1239796800,
43.125,351.875,1239796800,
43.125,352.125,1239796800,
43.125,352.375,1239796800,
43.125,352.625,1239796800,
43.125,352.875,1239796800,
43.125,353.125,1239796800,
43.125,353.375,1239796800,
43.125,353.625,1239796800,
43.125,353.875,1239796800,
43.125,354.125,1239796800,
43.125,354.375,1239796800,
43.125,354.625,1239796800,
43.125,354.875,1239796800,
43.125,355.125,1239796800,
43.125,355.375,1239796800,
43.125,355.625,1239796800,
43.125,355.875,1239796800,
43.125,356.125,1239796800,
43.125,356.375,1239796800,
43.125,356.625,1239796800,
43.125,356.875,1239796800,
43.125,357.125,1239796800,
43.125,357.375,1239796800,
43.125,357.625,1239796800,
43.125,357.875,1239796800,
43.125,358.125,1239796800,
43.125,358.375,1239796800,
43.125,358.625,1239796800,
43.125,358.875,1239796800,
43.125,359.125,1239796800,
43.125,359.375,1239796800,
43.125,359.625,1239796800,
43.125,359.875,1239796800,
43.375,344.875,1239796800,286.75
43.375,345.125,1239796800,286.78998
43.375,345.375,1239796800,286.84
43.375,345.625,1239796800,286.9
43.375,345.875,1239796800,286.94998
43.375,346.125,1239796800,286.97
43.375,346.375,1239796800,286.91998
43.375,346.625,1239796800,286.82
43.375,346.875,1239796800,286.74
43.375,347.125,1239796800,286.69998
43.375,347.375,1239796800,286.65
43.375,347.625,1239796800,286.6
43.375,347.875,1239796800,286.59
43.375,348.125,1239796800,286.63998
43.375,348.375,1239796800,286.69
43.375,348.625,1239796800,286.71
43.375,348.875,1239796800,286.75
43.375,349.125,1239796800,286.85
43.375,349.375,1239796800,286.93
43.375,349.625,1239796800,287.0
43.375,349.875,1239796800,287.06
43.375,350.125,1239796800,287.1
43.375,350.375,1239796800,287.03
43.375,350.625,1239796800,286.88
43.375,350.875,1239796800,286.77
43.375,351.125,1239796800,286.69
43.375,351.375,1239796800,286.71
43.375,351.625,1239796800,286.72
43.375,351.875,1239796800,286.55
43.375,352.125,1239796800,
43.375,352.375,1239796800,
43.375,352.625,1239796800,
43.375,352.875,1239796800,286.08
43.375,353.125,1239796800,
43.375,353.375,1239796800,
43.375,353.625,1239796800,
43.375,353.875,1239796800,
43.375,354.125,1239796800,
43.375,354.375,1239796800,
43.375,354.625,1239796800,286.19
43.375,354.875,1239796800,286.28998
43.375,355.125,1239796800,286.4
43.375,355.375,1239796800,286.59
43.375,355.625,1239796800,286.72
43.375,355.875,1239796800,286.63
43.375,356.125,1239796800,286.71
43.375,356.375,1239796800,286.81
43.375,356.625,1239796800,287.05
43.375,356.875,1239796800,287.19
43.375,357.125,1239796800,287.31
43.375,357.375,1239796800,287.47998
43.375,357.625,1239796800,287.63
43.375,357.875,1239796800,287.74
43.375,358.125,1239796800,287.88
43.375,358.375,1239796800,288.16998
43.375,358.625,1239796800,
43.375,358.875,1239796800,
43.375,359.125,1239796800,
43.375,359.375,1239796800,
43.375,359.625,1239796800,
43.375,359.875,1239796800,
43.625,344.875,1239796800,286.47998
43.625,345.125,1239796800,286.56
43.625,345.375,1239796800,286.66
43.625,345.625,1239796800,286.77
43.625,345.875,1239796800,286.85
43.625,346.125,1239796800,286.88
43.625,346.375,1239796800,286.88
43.625,346.625,1239796800,286.84
43.625,346.875,1239796800,286.78
43.625,347.125,1239796800,286.72
43.625,347.375,1239796800,286.65
43.625,347.625,1239796800,286.56
43.625,347.875,1239796800,286.49
43.625,348.125,1239796800,286.5
43.625,348.375,1239796800,286.53998
43.625,348.625,1239796800,286.57
43.625,348.875,1239796800,286.63
43.625,349.125,1239796800,286.72
43.625,349.375,1239796800,286.81
43.625,349.625,1239796800,286.88
43.625,349.875,1239796800,286.91
43.625,350.125,1239796800,286.94
43.625,350.375,1239796800,286.85
43.625,350.625,1239796800,286.72998
43.625,350.875,1239796800,286.74
43.625,351.125,1239796800,286.71
43.625,351.375,1239796800,286.63
43.625,351.625,1239796800,286.6
43.625,351.875,1239796800,286.37
43.625,352.125,1239796800,286.13
43.625,352.375,1239796800,286.12
43.625,352.625,1239796800,286.3
43.625,352.875,1239796800,286.28
43.625,353.125,1239796800,286.31
43.625,353.375,1239796800,286.25
43.625,353.625,1239796800,286.22998
43.625,353.875,1239796800,286.3
43.625,354.125,1239796800,286.36
43.625,354.375,1239796800,286.37
43.625,354.625,1239796800,286.44
43.625,354.875,1239796800,286.59
43.625,355.125,1239796800,286.75998
43.625,355.375,1239796800,286.97
43.625,355.625,1239796800,287.13
43.625,355.875,1239796800,287.13
43.625,356.125,1239796800,287.12
43.625,356.375,1239796800,287.16
43.625,356.625,1239796800,287.37
43.625,356.875,1239796800,287.49
43.625,357.125,1239796800,287.61
43.625,357.375,1239796800,287.75
43.625,357.625,1239796800,287.82
43.625,357.875,1239796800,287.9
43.625,358.125,1239796800,287.94998
43.625,358.375,1239796800,287.91998
43.625,358.625,1239796800,287.75998
43.625,358.875,1239796800,
43.625,359.125,1239796800,
43.625,359.375,1239796800,
43.625,359.625,1239796800,
43.625,359.875,1239796800,
43.875,344.875,1239796800,286.4
43.875,345.125,1239796800,286.47998
43.875,345.375,1239796800,286.58
43.875,345.625,1239796800,286.66998
43.875,345.875,1239796800,286.72998
43.875,346.125,1239796800,286.77
43.875,346.375,1239796800,286.77
43.875,346.625,1239796800,286.75
43.875,346.875,1239796800,286.72
43.875,347.125,1239796800,286.68
43.875,347.375,1239796800,286.63
43.875,347.625,1239796800,286.55
43.875,347.875,1239796800,286.47998
43.875,348.125,1239796800,286.46
43.875,348.375,1239796800,286.47
43.875,348.625,1239796800,286.46
43.875,348.875,1239796800,286.47
43.875,349.125,1239796800,286.49
43.875,349.375,1239796800,286.47998
43.875,349.625,1239796800,286.49
43.875,349.875,1239796800,286.56
43.875,350.125,1239796800,286.66
43.875,350.375,1239796800,286.66
43.875,350.625,1239796800,286.58
43.875,350.875,1239796800,286.63
43.875,351.125,1239796800,286.6
43.875,351.375,1239796800,286.37
43.875,351.625,1239796800,286.34
43.875,351.875,1239796800,286.35
43.875,352.125,1239796800,286.31
43.875,352.375,1239796800,286.37
43.875,352.625,1239796800,286.47998
43.875,352.875,1239796800,286.53
43.875,353.125,1239796800,286.55
43.875,353.375,1239796800,286.59
43.875,353.625,1239796800,286.63998
43.875,353.875,1239796800,286.65
43.875,354.125,1239796800,286.62
43.875,354.375,1239796800,286.63998
43.875,354.625,1239796800,286.71
43.875,354.875,1239796800,286.81
43.875,355.125,1239796800,286.94998
43.875,355.375,1239796800,287.06
43.875,355.625,1239796800,287.13
43.875,355.875,1239796800,287.18
43.875,356.125,1239796800,287.24
43.875,356.375,1239796800,287.28998
43.875,356.625,1239796800,287.35
43.875,356.875,1239796800,287.49
43.875,357.125,1239796800,287.61
43.875,357.375,1239796800,287.68
43.875,357.625,1239796800,287.72
43.875,357.875,1239796800,287.72998
43.875,358.125,1239796800,287.72
43.875,358.375,1239796800,287.6
43.875,358.625,1239796800,287.66998
43.875,358.875,1239796800,
43.875,359.125,1239796800,
43.875,359.375,1239796800,
43.875,359.625,1239796800,
43.875,359.875,1239796800,
44.125,344.875,1239796800,286.3
44.125,345.125,1239796800,286.37
44.125,345.375,1239796800,286.43
44.125,345.625,1239796800,286.47
44.125,345.875,1239796800,286.5
44.125,346.125,1239796800,286.55
44.125,346.375,1239796800,286.57
44.125,346.625,1239796800,286.58
44.125,346.875,1239796800,286.57
44.125,347.125,1239796800,286.53
44.125,347.375,1239796800,286.47998
44.125,347.625,1239796800,286.43
44.125,347.875,1239796800,286.43
44.125,348.125,1239796800,286.47
44.125,348.375,1239796800,286.52
44.125,348.625,1239796800,286.47
44.125,348.875,1239796800,286.38998
44.125,349.125,1239796800,286.35
44.125,349.375,1239796800,286.28998
44.125,349.625,1239796800,286.25998
44.125,349.875,1239796800,286.28998
44.125,350.125,1239796800,286.38998
44.125,350.375,1239796800,286.50998
44.125,350.625,1239796800,286.56
44.125,350.875,1239796800,286.53998
44.125,351.125,1239796800,286.44998
44.125,351.375,1239796800,286.4
44.125,351.625,1239796800,286.4
44.125,351.875,1239796800,286.46
44.125,352.125,1239796800,286.52
44.125,352.375,1239796800,286.57
44.125,352.625,1239796800,286.57
44.125,352.875,1239796800,286.57
44.125,353.125,1239796800,286.56
44.125,353.375,1239796800,286.56
44.125,353.625,1239796800,286.61
44.125,353.875,1239796800,286.69
44.125,354.125,1239796800,286.74
44.125,354.375,1239796800,286.8
44.125,354.625,1239796800,286.83
44.125,354.875,1239796800,286.88
44.125,355.125,1239796800,286.97998
44.125,355.375,1239796800,287.05
44.125,355.625,1239796800,287.13998
44.125,355.875,1239796800,287.24
44.125,356.125,1239796800,287.32
44.125,356.375,1239796800,287.4
44.125,356.625,1239796800,287.41
44.125,356.875,1239796800,287.41998
44.125,357.125,1239796800,287.49
44.125,357.375,1239796800,287.53998
44.125,357.625,1239796800,287.50998
44.125,357.875,1239796800,287.5
44.125,358.125,1239796800,287.50998
44.125,358.375,1239796800,287.36
44.125,358.625,1239796800,287.44998
44.125,358.875,1239796800,
44.125,359.125,1239796800,
44.125,359.375,1239796800,
44.125,359.625,1239796800,
44.125,359.875,1239796800,
44.375,344.875,1239796800,286.19
44.375,345.125,1239796800,286.24
44.375,345.375,1239796800,286.28
44.375,345.625,1239796800,286.3
44.375,345.875,1239796800,286.31
44.375,346.125,1239796800,286.32
44.375,346.375,1239796800,286.32
44.375,346.625,1239796800,286.36
44.375,346.875,1239796800,286.38
44.375,347.125,1239796800,286.33
44.375,347.375,1239796800,286.3
44.375,347.625,1239796800,286.3
44.375,347.875,1239796800,286.34
44.375,348.125,1239796800,286.41
44.375,348.375,1239796800,286.49
44.375,348.625,1239796800,286.47998
44.375,348.875,1239796800,286.41
44.375,349.125,1239796800,286.37
44.375,349.375,1239796800,286.31
44.375,349.625,1239796800,286.25
44.375,349.875,1239796800,286.24
44.375,350.125,1239796800,286.22998
44.375,350.375,1239796800,286.32
44.375,350.625,1239796800,286.47
44.375,350.875,1239796800,286.47
44.375,351.125,1239796800,286.38998
44.375,351.375,1239796800,286.41
44.375,351.625,1239796800,286.43
44.375,351.875,1239796800,286.5
44.375,352.125,1239796800,286.57
44.375,352.375,1239796800,286.6
44.375,352.625,1239796800,286.57
44.375,352.875,1239796800,286.57
44.375,353.125,1239796800,286.57
44.375,353.375,1239796800,286.56
44.375,353.625,1239796800,286.58
44.375,353.875,1239796800,286.66998
44.375,354.125,1239796800,286.8
44.375,354.375,1239796800,286.86
44.375,354.625,1239796800,286.86
44.375,354.875,1239796800,286.91
44.375,355.125,1239796800,286.99
44.375,355.375,1239796800,287.06
44.375,355.625,1239796800,287.13
44.375,355.875,1239796800,287.19998
44.375,356.125,1239796800,287.27
44.375,356.375,1239796800,287.36
44.375,356.625,1239796800,287.36
44.375,356.875,1239796800,287.34
44.375,357.125,1239796800,287.38
44.375,357.375,1239796800,287.41998
44.375,357.625,1239796800,287.44
44.375,357.875,1239796800,287.41998
44.375,358.125,1239796800,287.41
44.375,358.375,1239796800,287.32
44.375,358.625,1239796800,287.22
44.375,358.875,1239796800,
44.375,359.125,1239796800,
44.375,359.375,1239796800,
44.375,359.625,1239796800,
44.375,359.875,1239796800,
44.625,344.875,1239796800,286.11
44.625,345.125,1239796800,286.1
44.625,345.375,1239796800,286.1
44.625,345.625,1239796800,286.13998
44.625,345.875,1239796800,286.21
44.625,346.125,1239796800,286.21
44.625,346.375,1239796800,286.19
44.625,346.625,1239796800,286.22998
44.625,346.875,1239796800,286.25
44.625,347.125,1239796800,286.21
44.625,347.375,1239796800,286.19
44.625,347.625,1239796800,286.19998
44.625,347.875,1239796800,286.24
44.625,348.125,1239796800,286.3
44.625,348.375,1239796800,286.4
44.625,348.625,1239796800,286.43
44.625,348.875,1239796800,286.43
44.625,349.125,1239796800,286.41
44.625,349.375,1239796800,286.36
44.625,349.625,1239796800,286.28998
44.625,349.875,1239796800,286.25
44.625,350.125,1239796800,286.19
44.625,350.375,1239796800,286.19998
44.625,350.625,1239796800,286.36
44.625,350.875,1239796800,286.44998
44.625,351.125,1239796800,286.41
44.625,351.375,1239796800,286.36
44.625,351.625,1239796800,286.38998
44.625,351.875,1239796800,286.5
44.625,352.125,1239796800,286.58
44.625,352.375,1239796800,286.56
44.625,352.625,1239796800,286.49
44.625,352.875,1239796800,286.49
44.625,353.125,1239796800,286.53
44.625,353.375,1239796800,286.53998
44.625,353.625,1239796800,286.55
44.625,353.875,1239796800,286.61
44.625,354.125,1239796800,286.74
44.625,354.375,1239796800,286.83
44.625,354.625,1239796800,286.82
44.625,354.875,1239796800,286.85
44.625,355.125,1239796800,286.94998
44.625,355.375,1239796800,287.0
44.625,355.625,1239796800,287.07
44.625,355.875,1239796800,287.11
44.625,356.125,1239796800,287.1
44.625,356.375,1239796800,287.18
44.625,356.625,1239796800,287.22998
44.625,356.875,1239796800,287.25
44.625,357.125,1239796800,287.22998
44.625,357.375,1239796800,287.25
44.625,357.625,1239796800,287.36
44.625,357.875,1239796800,287.41998
44.625,358.125,1239796800,287.34
44.625,358.375,1239796800,287.21
44.625,358.625,1239796800,287.19
44.625,358.875,1239796800,287.93
44.625,359.125,1239796800,
44.625,359.375,1239796800,
44.625,359.625,1239796800,
44.625,359.875,1239796800,
44.875,344.875,1239796800,286.03
44.875,345.125,1239796800,286.02
44.875,345.375,1239796800,286.02
44.875,345.625,1239796800,286.02
44.875,345.875,1239796800,286.08
44.875,346.125,1239796800,286.12
44.875,346.375,1239796800,286.11
44.875,346.625,1239796800,286.12
44.875,346.875,1239796800,286.13998
44.875,347.125,1239796800,286.1
44.875,347.375,1239796800,286.1
44.875,347.625,1239796800,286.11
44.875,347.875,1239796800,286.1
44.875,348.125,1239796800,286.12
44.875,348.375,1239796800,286.21
44.875,348.625,1239796800,286.28
44.875,348.875,1239796800,286.33
44.875,349.125,1239796800,286.37
44.875,349.375,1239796800,286.37
44.875,349.625,1239796800,286.32
44.875,349.875,1239796800,286.25
44.875,350.125,1239796800,286.18
44.875,350.375,1239796800,286.16
44.875,350.625,1239796800,286.3
44.875,350.875,1239796800,286.41
44.875,351.125,1239796800,286.41
44.875,351.375,1239796800,286.32
44.875,351.625,1239796800,286.31
44.875,351.875,1239796800,286.43
44.875,352.125,1239796800,286.5
44.875,352.375,1239796800,286.49
44.875,352.625,1239796800,286.49
44.875,352.875,1239796800,286.47998
44.875,353.125,1239796800,286.47
44.875,353.375,1239796800,286.47998
44.875,353.625,1239796800,286.49
44.875,353.875,1239796800,286.52
44.875,354.125,1239796800,286.63998
44.875,354.375,1239796800,286.75
44.875,354.625,1239796800,286.78
44.875,354.875,1239796800,286.83
44.875,355.125,1239796800,286.87
44.875,355.375,1239796800,286.91
44.875,355.625,1239796800,287.02
44.875,355.875,1239796800,287.06
44.875,356.125,1239796800,287.02
44.875,356.375,1239796800,287.08
44.875,356.625,1239796800,287.18
44.875,356.875,1239796800,287.19
44.875,357.125,1239796800,287.19
44.875,357.375,1239796800,287.22
44.875,357.625,1239796800,287.25
44.875,357.875,1239796800,287.37
44.875,358.125,1239796800,287.27
44.875,358.375,1239796800,287.05
44.875,358.625,1239796800,287.07
44.875,358.875,1239796800,287.32
44.875,359.125,1239796800,
44.875,359.375,1239796800,286.43
44.875,359.625,1239796800,
44.875,359.875,1239796800,
